instance,seed,umm_m_ini,budgetMM,r_1,r_2,budget,eval_ranks,fitness
qap/kra30b.dat,9,10,10,0.4,0.6,400,0,124980.0
qap/kra30b.dat,10,10,10,0.4,0.7,400,0,118330.0
qap/kra30b.dat,1,10,10,0.4,0.7,400,0,125840.0
qap/kra30b.dat,2,10,10,0.4,0.7,400,0,122530.0
qap/kra30b.dat,3,10,10,0.4,0.7,400,0,121220.0
qap/kra30b.dat,4,10,10,0.4,0.7,400,0,123500.0
qap/kra30b.dat,5,10,10,0.4,0.7,400,0,121650.0
qap/kra30b.dat,6,10,10,0.4,0.7,400,0,117270.0
qap/kra30b.dat,7,10,10,0.4,0.7,400,0,121160.0
qap/kra30b.dat,8,10,10,0.4,0.7,400,0,120500.0
qap/kra30b.dat,9,10,10,0.4,0.7,400,0,121590.0
qap/kra30b.dat,10,10,10,0.4,0.8,400,0,113520.0
qap/kra30b.dat,1,10,10,0.4,0.8,400,0,117940.0
qap/kra30b.dat,2,10,10,0.4,0.8,400,0,115300.0
qap/kra30b.dat,3,10,10,0.4,0.8,400,0,116300.0
qap/kra30b.dat,4,10,10,0.4,0.8,400,0,118420.0
qap/kra30b.dat,5,10,10,0.4,0.8,400,0,116270.0
qap/kra30b.dat,6,10,10,0.4,0.8,400,0,115560.0
qap/kra30b.dat,7,10,10,0.4,0.8,400,0,119510.0
qap/kra30b.dat,8,10,10,0.4,0.8,400,0,120860.0
qap/kra30b.dat,9,10,10,0.4,0.8,400,0,122310.0
qap/kra30b.dat,10,10,10,0.4,0.9,400,0,110910.0
qap/kra30b.dat,1,10,10,0.4,0.9,400,0,116650.0
qap/kra30b.dat,2,10,10,0.4,0.9,400,0,117900.0
qap/kra30b.dat,3,10,10,0.4,0.9,400,0,111450.0
qap/kra30b.dat,4,10,10,0.4,0.9,400,0,121420.0
qap/kra30b.dat,5,10,10,0.4,0.9,400,0,117690.0
qap/kra30b.dat,6,10,10,0.4,0.9,400,0,114290.0
qap/kra30b.dat,7,10,10,0.4,0.9,400,0,119820.0
qap/kra30b.dat,8,10,10,0.4,0.9,400,0,115500.0
qap/kra30b.dat,9,10,10,0.4,0.9,400,0,118710.0
qap/kra30b.dat,10,10,10,0.4,0.99,400,0,118980.0
qap/kra30b.dat,1,10,10,0.4,0.99,400,0,114790.0
qap/kra30b.dat,2,10,10,0.4,0.99,400,0,112780.0
qap/kra30b.dat,3,10,10,0.4,0.99,400,0,116020.0
qap/kra30b.dat,4,10,10,0.4,0.99,400,0,114330.0
qap/kra30b.dat,5,10,10,0.4,0.99,400,0,111120.0
qap/kra30b.dat,6,10,10,0.4,0.99,400,0,119310.0
qap/kra30b.dat,7,10,10,0.4,0.99,400,0,113730.0
qap/kra30b.dat,8,10,10,0.4,0.99,400,0,117390.0
qap/kra30b.dat,9,10,10,0.4,0.99,400,0,109880.0
qap/kra30b.dat,10,10,10,0.5,0.6,400,0,123030.0
qap/kra30b.dat,1,10,10,0.5,0.6,400,0,125820.0
qap/kra30b.dat,2,10,10,0.5,0.6,400,0,122820.0
qap/kra30b.dat,3,10,10,0.5,0.6,400,0,121490.0
qap/kra30b.dat,4,10,10,0.5,0.6,400,0,122770.0
qap/kra30b.dat,5,10,10,0.5,0.6,400,0,121150.0
qap/kra30b.dat,6,10,10,0.5,0.6,400,0,122820.0
qap/kra30b.dat,7,10,10,0.5,0.6,400,0,121990.0
qap/kra30b.dat,8,10,10,0.5,0.6,400,0,125320.0
qap/kra30b.dat,9,10,10,0.5,0.6,400,0,121480.0
qap/kra30b.dat,10,10,10,0.5,0.7,400,0,121990.0
qap/kra30b.dat,1,10,10,0.5,0.7,400,0,122820.0
qap/kra30b.dat,2,10,10,0.5,0.7,400,0,123890.0
qap/kra30b.dat,3,10,10,0.5,0.7,400,0,119040.0
qap/kra30b.dat,4,10,10,0.5,0.7,400,0,122510.0
qap/kra30b.dat,5,10,10,0.5,0.7,400,0,124230.0
qap/kra30b.dat,6,10,10,0.5,0.7,400,0,123950.0
qap/kra30b.dat,7,10,10,0.5,0.7,400,0,119370.0
qap/kra30b.dat,8,10,10,0.5,0.7,400,0,123360.0
qap/kra30b.dat,9,10,10,0.5,0.7,400,0,121680.0
qap/kra30b.dat,10,10,10,0.5,0.8,400,0,121060.0
qap/kra30b.dat,1,10,10,0.5,0.8,400,0,122550.0
qap/kra30b.dat,2,10,10,0.5,0.8,400,0,122970.0
qap/kra30b.dat,3,10,10,0.5,0.8,400,0,120720.0
qap/kra30b.dat,4,10,10,0.5,0.8,400,0,122510.0
qap/kra30b.dat,5,10,10,0.5,0.8,400,0,122480.0
qap/kra30b.dat,6,10,10,0.5,0.8,400,0,117660.0
qap/kra30b.dat,7,10,10,0.5,0.8,400,0,123090.0
qap/kra30b.dat,8,10,10,0.5,0.8,400,0,119770.0
qap/kra30b.dat,9,10,10,0.5,0.8,400,0,122310.0
qap/kra30b.dat,10,10,10,0.5,0.9,400,0,118840.0
qap/kra30b.dat,1,10,10,0.5,0.9,400,0,117070.0
qap/kra30b.dat,2,10,10,0.5,0.9,400,0,118200.0
qap/kra30b.dat,3,10,10,0.5,0.9,400,0,110480.0
qap/kra30b.dat,4,10,10,0.5,0.9,400,0,122440.0
qap/kra30b.dat,5,10,10,0.5,0.9,400,0,116050.0
qap/kra30b.dat,6,10,10,0.5,0.9,400,0,124480.0
qap/kra30b.dat,7,10,10,0.5,0.9,400,0,120740.0
qap/kra30b.dat,8,10,10,0.5,0.9,400,0,115960.0
qap/kra30b.dat,9,10,10,0.5,0.9,400,0,121870.0
qap/kra30b.dat,10,10,10,0.5,0.99,400,0,117160.0
qap/kra30b.dat,1,10,10,0.5,0.99,400,0,117220.0
qap/kra30b.dat,2,10,10,0.5,0.99,400,0,107260.0
qap/kra30b.dat,3,10,10,0.5,0.99,400,0,116220.0
qap/kra30b.dat,4,10,10,0.5,0.99,400,0,114610.0
qap/kra30b.dat,5,10,10,0.5,0.99,400,0,114060.0
qap/kra30b.dat,6,10,10,0.5,0.99,400,0,121200.0
qap/kra30b.dat,7,10,10,0.5,0.99,400,0,112460.0
qap/kra30b.dat,8,10,10,0.5,0.99,400,0,117180.0
qap/kra30b.dat,9,10,10,0.5,0.99,400,0,107750.0
qap/nug30.dat,10,10,10,0.1,0.6,400,0,7490.0
qap/nug30.dat,1,10,10,0.1,0.6,400,0,7502.0
qap/nug30.dat,2,10,10,0.1,0.6,400,0,7388.0
qap/nug30.dat,3,10,10,0.1,0.6,400,0,7138.0
qap/nug30.dat,4,10,10,0.1,0.6,400,0,7174.0
qap/nug30.dat,5,10,10,0.1,0.6,400,0,7290.0
qap/nug30.dat,6,10,10,0.1,0.6,400,0,7298.0
qap/nug30.dat,7,10,10,0.1,0.6,400,0,7270.0
qap/nug30.dat,8,10,10,0.1,0.6,400,0,7088.0
qap/nug30.dat,9,10,10,0.1,0.6,400,0,7252.0
qap/nug30.dat,10,10,10,0.1,0.7,400,0,7038.0
qap/nug30.dat,1,10,10,0.1,0.7,400,0,7372.0
qap/nug30.dat,2,10,10,0.1,0.7,400,0,7032.0
qap/nug30.dat,3,10,10,0.1,0.7,400,0,7306.0
qap/nug30.dat,4,10,10,0.1,0.7,400,0,7324.0
qap/nug30.dat,5,10,10,0.1,0.7,400,0,7296.0
qap/nug30.dat,6,10,10,0.1,0.7,400,0,7312.0
qap/nug30.dat,7,10,10,0.1,0.7,400,0,7308.0
qap/nug30.dat,8,10,10,0.1,0.7,400,0,7224.0
qap/nug30.dat,9,10,10,0.1,0.7,400,0,7388.0
qap/nug30.dat,10,10,10,0.1,0.8,400,0,7274.0
qap/nug30.dat,1,10,10,0.1,0.8,400,0,7462.0
qap/nug30.dat,2,10,10,0.1,0.8,400,0,7132.0
qap/nug30.dat,3,10,10,0.1,0.8,400,0,7170.0
qap/nug30.dat,4,10,10,0.1,0.8,400,0,7296.0
qap/nug30.dat,5,10,10,0.1,0.8,400,0,7322.0
qap/nug30.dat,6,10,10,0.1,0.8,400,0,7398.0
qap/nug30.dat,7,10,10,0.1,0.8,400,0,7360.0
qap/nug30.dat,8,10,10,0.1,0.8,400,0,7222.0
qap/nug30.dat,9,10,10,0.1,0.8,400,0,7154.0
qap/nug30.dat,10,10,10,0.1,0.9,400,0,7284.0
qap/nug30.dat,1,10,10,0.1,0.9,400,0,7290.0
qap/nug30.dat,2,10,10,0.1,0.9,400,0,7082.0
qap/nug30.dat,3,10,10,0.1,0.9,400,0,7214.0
qap/nug30.dat,4,10,10,0.1,0.9,400,0,7046.0
qap/nug30.dat,5,10,10,0.1,0.9,400,0,7222.0
qap/nug30.dat,6,10,10,0.1,0.9,400,0,7334.0
qap/nug30.dat,7,10,10,0.1,0.9,400,0,7348.0
qap/nug30.dat,8,10,10,0.1,0.9,400,0,7194.0
qap/nug30.dat,9,10,10,0.1,0.9,400,0,7342.0
qap/nug30.dat,10,10,10,0.1,0.99,400,0,7186.0
qap/nug30.dat,1,10,10,0.1,0.99,400,0,7356.0
qap/nug30.dat,2,10,10,0.1,0.99,400,0,7296.0
qap/nug30.dat,3,10,10,0.1,0.99,400,0,7338.0
qap/nug30.dat,4,10,10,0.1,0.99,400,0,7432.0
qap/nug30.dat,5,10,10,0.1,0.99,400,0,7196.0
qap/nug30.dat,6,10,10,0.1,0.99,400,0,7242.0
qap/nug30.dat,7,10,10,0.1,0.99,400,0,7166.0
qap/nug30.dat,8,10,10,0.1,0.99,400,0,7266.0
qap/nug30.dat,9,10,10,0.1,0.99,400,0,7398.0
qap/nug30.dat,10,10,10,0.2,0.6,400,0,7236.0
qap/nug30.dat,1,10,10,0.2,0.6,400,0,7478.0
qap/nug30.dat,2,10,10,0.2,0.6,400,0,7322.0
qap/nug30.dat,3,10,10,0.2,0.6,400,0,7508.0
qap/nug30.dat,4,10,10,0.2,0.6,400,0,7308.0
qap/nug30.dat,5,10,10,0.2,0.6,400,0,7366.0
qap/nug30.dat,6,10,10,0.2,0.6,400,0,7270.0
qap/nug30.dat,7,10,10,0.2,0.6,400,0,7246.0
qap/nug30.dat,8,10,10,0.2,0.6,400,0,7462.0
qap/nug30.dat,9,10,10,0.2,0.6,400,0,7414.0
qap/nug30.dat,10,10,10,0.2,0.7,400,0,7292.0
qap/nug30.dat,1,10,10,0.2,0.7,400,0,7364.0
qap/nug30.dat,2,10,10,0.2,0.7,400,0,7432.0
qap/nug30.dat,3,10,10,0.2,0.7,400,0,7334.0
qap/nug30.dat,4,10,10,0.2,0.7,400,0,7364.0
qap/nug30.dat,5,10,10,0.2,0.7,400,0,7336.0
qap/nug30.dat,6,10,10,0.2,0.7,400,0,7146.0
qap/nug30.dat,7,10,10,0.2,0.7,400,0,7224.0
qap/nug30.dat,8,10,10,0.2,0.7,400,0,7264.0
qap/nug30.dat,9,10,10,0.2,0.7,400,0,7242.0
qap/nug30.dat,10,10,10,0.2,0.8,400,0,7266.0
qap/nug30.dat,1,10,10,0.2,0.8,400,0,7520.0
qap/nug30.dat,2,10,10,0.2,0.8,400,0,7416.0
qap/nug30.dat,3,10,10,0.2,0.8,400,0,7096.0
qap/nug30.dat,4,10,10,0.2,0.8,400,0,7386.0
qap/nug30.dat,5,10,10,0.2,0.8,400,0,7282.0
qap/nug30.dat,6,10,10,0.2,0.8,400,0,7526.0
qap/nug30.dat,7,10,10,0.2,0.8,400,0,7364.0
qap/nug30.dat,8,10,10,0.2,0.8,400,0,7250.0
qap/nug30.dat,9,10,10,0.2,0.8,400,0,7258.0
qap/nug30.dat,10,10,10,0.2,0.9,400,0,7146.0
qap/nug30.dat,1,10,10,0.2,0.9,400,0,7356.0
qap/nug30.dat,2,10,10,0.2,0.9,400,0,7338.0
qap/nug30.dat,3,10,10,0.2,0.9,400,0,7244.0
qap/nug30.dat,4,10,10,0.2,0.9,400,0,7396.0
qap/nug30.dat,5,10,10,0.2,0.9,400,0,7346.0
qap/nug30.dat,6,10,10,0.2,0.9,400,0,7402.0
qap/nug30.dat,7,10,10,0.2,0.9,400,0,7354.0
qap/nug30.dat,8,10,10,0.2,0.9,400,0,7116.0
qap/nug30.dat,9,10,10,0.2,0.9,400,0,7018.0
qap/nug30.dat,10,10,10,0.2,0.99,400,0,7430.0
qap/nug30.dat,1,10,10,0.2,0.99,400,0,7288.0
qap/nug30.dat,2,10,10,0.2,0.99,400,0,7406.0
qap/nug30.dat,3,10,10,0.2,0.99,400,0,7072.0
qap/nug30.dat,4,10,10,0.2,0.99,400,0,7238.0
qap/nug30.dat,5,10,10,0.2,0.99,400,0,7290.0
qap/nug30.dat,6,10,10,0.2,0.99,400,0,7074.0
qap/nug30.dat,7,10,10,0.2,0.99,400,0,7412.0
qap/nug30.dat,8,10,10,0.2,0.99,400,0,7408.0
qap/nug30.dat,9,10,10,0.2,0.99,400,0,7282.0
qap/nug30.dat,10,10,10,0.3,0.6,400,0,7268.0
qap/nug30.dat,1,10,10,0.3,0.6,400,0,7390.0
qap/nug30.dat,2,10,10,0.3,0.6,400,0,7342.0
qap/nug30.dat,3,10,10,0.3,0.6,400,0,7282.0
qap/nug30.dat,4,10,10,0.3,0.6,400,0,7594.0
qap/nug30.dat,5,10,10,0.3,0.6,400,0,7348.0
qap/nug30.dat,6,10,10,0.3,0.6,400,0,7440.0
qap/nug30.dat,7,10,10,0.3,0.6,400,0,7498.0
qap/nug30.dat,8,10,10,0.3,0.6,400,0,7294.0
qap/nug30.dat,9,10,10,0.3,0.6,400,0,7142.0
qap/nug30.dat,10,10,10,0.3,0.7,400,0,7366.0
qap/nug30.dat,1,10,10,0.3,0.7,400,0,7244.0
qap/nug30.dat,2,10,10,0.3,0.7,400,0,7418.0
qap/nug30.dat,3,10,10,0.3,0.7,400,0,7260.0
qap/nug30.dat,4,10,10,0.3,0.7,400,0,7450.0
qap/nug30.dat,5,10,10,0.3,0.7,400,0,7254.0
qap/nug30.dat,6,10,10,0.3,0.7,400,0,7410.0
qap/nug30.dat,7,10,10,0.3,0.7,400,0,7368.0
qap/nug30.dat,8,10,10,0.3,0.7,400,0,7538.0
qap/nug30.dat,9,10,10,0.3,0.7,400,0,7280.0
qap/nug30.dat,10,10,10,0.3,0.8,400,0,7274.0
qap/nug30.dat,1,10,10,0.3,0.8,400,0,7420.0
qap/nug30.dat,2,10,10,0.3,0.8,400,0,7120.0
qap/nug30.dat,3,10,10,0.3,0.8,400,0,7312.0
qap/nug30.dat,4,10,10,0.3,0.8,400,0,7402.0
qap/nug30.dat,5,10,10,0.3,0.8,400,0,7340.0
qap/nug30.dat,6,10,10,0.3,0.8,400,0,7308.0
qap/nug30.dat,7,10,10,0.3,0.8,400,0,7432.0
qap/nug30.dat,8,10,10,0.3,0.8,400,0,7108.0
qap/nug30.dat,9,10,10,0.3,0.8,400,0,7356.0
qap/nug30.dat,10,10,10,0.3,0.9,400,0,7432.0
qap/nug30.dat,1,10,10,0.3,0.9,400,0,7240.0
qap/nug30.dat,2,10,10,0.3,0.9,400,0,7196.0
qap/nug30.dat,3,10,10,0.3,0.9,400,0,7392.0
qap/nug30.dat,4,10,10,0.3,0.9,400,0,7276.0
qap/nug30.dat,5,10,10,0.3,0.9,400,0,7314.0
qap/nug30.dat,6,10,10,0.3,0.9,400,0,7476.0
qap/nug30.dat,7,10,10,0.3,0.9,400,0,7288.0
qap/nug30.dat,8,10,10,0.3,0.9,400,0,7280.0
qap/nug30.dat,9,10,10,0.3,0.9,400,0,7280.0
qap/nug30.dat,10,10,10,0.3,0.99,400,0,7298.0
qap/nug30.dat,1,10,10,0.3,0.99,400,0,7466.0
qap/nug30.dat,2,10,10,0.3,0.99,400,0,7284.0
qap/nug30.dat,3,10,10,0.3,0.99,400,0,7268.0
qap/nug30.dat,4,10,10,0.3,0.99,400,0,7152.0
qap/nug30.dat,5,10,10,0.3,0.99,400,0,7284.0
qap/nug30.dat,6,10,10,0.3,0.99,400,0,7136.0
qap/nug30.dat,7,10,10,0.3,0.99,400,0,7296.0
qap/nug30.dat,8,10,10,0.3,0.99,400,0,7308.0
qap/nug30.dat,9,10,10,0.3,0.99,400,0,7168.0
qap/nug30.dat,10,10,10,0.4,0.6,400,0,7292.0
qap/nug30.dat,1,10,10,0.4,0.6,400,0,7460.0
qap/nug30.dat,2,10,10,0.4,0.6,400,0,7546.0
qap/nug30.dat,3,10,10,0.4,0.6,400,0,7528.0
qap/nug30.dat,4,10,10,0.4,0.6,400,0,7688.0
qap/nug30.dat,5,10,10,0.4,0.6,400,0,7400.0
qap/nug30.dat,6,10,10,0.4,0.6,400,0,7570.0
qap/nug30.dat,7,10,10,0.4,0.6,400,0,7466.0
qap/nug30.dat,8,10,10,0.4,0.6,400,0,7460.0
qap/nug30.dat,9,10,10,0.4,0.6,400,0,7458.0
qap/nug30.dat,10,10,10,0.4,0.7,400,0,7308.0
qap/nug30.dat,1,10,10,0.4,0.7,400,0,7546.0
qap/nug30.dat,2,10,10,0.4,0.7,400,0,7312.0
qap/nug30.dat,3,10,10,0.4,0.7,400,0,7482.0
qap/nug30.dat,4,10,10,0.4,0.7,400,0,7634.0
qap/nug30.dat,5,10,10,0.4,0.7,400,0,7490.0
qap/nug30.dat,6,10,10,0.4,0.7,400,0,7534.0
qap/nug30.dat,7,10,10,0.4,0.7,400,0,7318.0
qap/nug30.dat,8,10,10,0.4,0.7,400,0,7496.0
qap/nug30.dat,9,10,10,0.4,0.7,400,0,7458.0
qap/nug30.dat,10,10,10,0.4,0.8,400,0,7406.0
qap/nug30.dat,1,10,10,0.4,0.8,400,0,7438.0
qap/nug30.dat,2,10,10,0.4,0.8,400,0,7314.0
qap/nug30.dat,3,10,10,0.4,0.8,400,0,7284.0
qap/nug30.dat,4,10,10,0.4,0.8,400,0,7366.0
qap/nug30.dat,5,10,10,0.4,0.8,400,0,7540.0
qap/nug30.dat,6,10,10,0.4,0.8,400,0,7612.0
qap/nug30.dat,7,10,10,0.4,0.8,400,0,7298.0
qap/nug30.dat,8,10,10,0.4,0.8,400,0,7314.0
qap/nug30.dat,9,10,10,0.4,0.8,400,0,7384.0
qap/nug30.dat,10,10,10,0.4,0.9,400,0,7372.0
qap/nug30.dat,1,10,10,0.4,0.9,400,0,7264.0
qap/nug30.dat,2,10,10,0.4,0.9,400,0,7210.0
qap/nug30.dat,3,10,10,0.4,0.9,400,0,7128.0
qap/nug30.dat,4,10,10,0.4,0.9,400,0,7270.0
qap/nug30.dat,5,10,10,0.4,0.9,400,0,7282.0
qap/nug30.dat,6,10,10,0.4,0.9,400,0,7192.0
qap/nug30.dat,7,10,10,0.4,0.9,400,0,7428.0
qap/nug30.dat,8,10,10,0.4,0.9,400,0,7512.0
qap/nug30.dat,9,10,10,0.4,0.9,400,0,7424.0
qap/nug30.dat,10,10,10,0.4,0.99,400,0,7318.0
qap/nug30.dat,1,10,10,0.4,0.99,400,0,7300.0
qap/nug30.dat,2,10,10,0.4,0.99,400,0,7138.0
qap/nug30.dat,3,10,10,0.4,0.99,400,0,7394.0
qap/nug30.dat,4,10,10,0.4,0.99,400,0,7464.0
qap/nug30.dat,5,10,10,0.4,0.99,400,0,7394.0
qap/nug30.dat,6,10,10,0.4,0.99,400,0,7080.0
qap/nug30.dat,7,10,10,0.4,0.99,400,0,7280.0
qap/nug30.dat,8,10,10,0.4,0.99,400,0,7278.0
qap/nug30.dat,9,10,10,0.4,0.99,400,0,7214.0
qap/nug30.dat,10,10,10,0.5,0.6,400,0,7584.0
qap/nug30.dat,1,10,10,0.5,0.6,400,0,7638.0
qap/nug30.dat,2,10,10,0.5,0.6,400,0,7320.0
qap/nug30.dat,3,10,10,0.5,0.6,400,0,7692.0
qap/nug30.dat,4,10,10,0.5,0.6,400,0,7638.0
qap/nug30.dat,5,10,10,0.5,0.6,400,0,7344.0
qap/nug30.dat,6,10,10,0.5,0.6,400,0,7446.0
qap/nug30.dat,7,10,10,0.5,0.6,400,0,7492.0
qap/nug30.dat,8,10,10,0.5,0.6,400,0,7552.0
qap/nug30.dat,9,10,10,0.5,0.6,400,0,7458.0
qap/nug30.dat,10,10,10,0.5,0.7,400,0,7430.0
qap/nug30.dat,1,10,10,0.5,0.7,400,0,7496.0
qap/nug30.dat,2,10,10,0.5,0.7,400,0,7216.0
qap/nug30.dat,3,10,10,0.5,0.7,400,0,7404.0
qap/nug30.dat,4,10,10,0.5,0.7,400,0,7450.0
qap/nug30.dat,5,10,10,0.5,0.7,400,0,7546.0
qap/nug30.dat,6,10,10,0.5,0.7,400,0,7550.0
qap/nug30.dat,7,10,10,0.5,0.7,400,0,7468.0
qap/nug30.dat,8,10,10,0.5,0.7,400,0,7490.0
qap/nug30.dat,9,10,10,0.5,0.7,400,0,7458.0
qap/nug30.dat,10,10,10,0.5,0.8,400,0,7328.0
qap/nug30.dat,1,10,10,0.5,0.8,400,0,7496.0
qap/nug30.dat,2,10,10,0.5,0.8,400,0,7418.0
qap/nug30.dat,3,10,10,0.5,0.8,400,0,7360.0
qap/nug30.dat,4,10,10,0.5,0.8,400,0,7546.0
qap/nug30.dat,5,10,10,0.5,0.8,400,0,7410.0
qap/nug30.dat,6,10,10,0.5,0.8,400,0,7640.0
qap/nug30.dat,7,10,10,0.5,0.8,400,0,7190.0
qap/nug30.dat,8,10,10,0.5,0.8,400,0,7476.0
qap/nug30.dat,9,10,10,0.5,0.8,400,0,7216.0
qap/nug30.dat,10,10,10,0.5,0.9,400,0,7500.0
qap/nug30.dat,1,10,10,0.5,0.9,400,0,7210.0
qap/nug30.dat,2,10,10,0.5,0.9,400,0,7446.0
qap/nug30.dat,3,10,10,0.5,0.9,400,0,7442.0
qap/nug30.dat,4,10,10,0.5,0.9,400,0,7258.0
qap/nug30.dat,5,10,10,0.5,0.9,400,0,7150.0
qap/nug30.dat,6,10,10,0.5,0.9,400,0,7258.0
qap/nug30.dat,7,10,10,0.5,0.9,400,0,7424.0
qap/nug30.dat,8,10,10,0.5,0.9,400,0,7138.0
qap/nug30.dat,9,10,10,0.5,0.9,400,0,7274.0
qap/nug30.dat,10,10,10,0.5,0.99,400,0,7372.0
qap/nug30.dat,1,10,10,0.5,0.99,400,0,7236.0
qap/nug30.dat,2,10,10,0.5,0.99,400,0,7170.0
qap/nug30.dat,3,10,10,0.5,0.99,400,0,7260.0
qap/nug30.dat,4,10,10,0.5,0.99,400,0,7244.0
qap/nug30.dat,5,10,10,0.5,0.99,400,0,7270.0
qap/nug30.dat,6,10,10,0.5,0.99,400,0,7358.0
qap/nug30.dat,7,10,10,0.5,0.99,400,0,7292.0
qap/nug30.dat,8,10,10,0.5,0.99,400,0,7244.0
qap/nug30.dat,9,10,10,0.5,0.99,400,0,7276.0
qap/tho30.dat,10,10,10,0.5,0.99,400,0,190104.0
qap/tho30.dat,1,10,10,0.5,0.99,400,0,189678.0
qap/tho30.dat,2,10,10,0.5,0.99,400,0,197244.0
qap/tho30.dat,3,10,10,0.5,0.99,400,0,193102.0
qap/tho30.dat,4,10,10,0.5,0.99,400,0,185462.0
qap/tho30.dat,5,10,10,0.5,0.99,400,0,192058.0
qap/tho30.dat,6,10,10,0.5,0.99,400,0,193296.0
qap/tho30.dat,7,10,10,0.5,0.99,400,0,194560.0
qap/tho30.dat,8,10,10,0.5,0.99,400,0,193910.0
qap/tho30.dat,9,10,10,0.5,0.99,400,0,191178.0
qap/tho30.dat,10,10,10,0.1,0.6,400,0,186398.0
qap/tho30.dat,1,10,10,0.1,0.6,400,0,189472.0
qap/tho30.dat,2,10,10,0.1,0.6,400,0,189780.0
qap/tho30.dat,3,10,10,0.1,0.6,400,0,191282.0
qap/tho30.dat,4,10,10,0.1,0.6,400,0,189824.0
qap/tho30.dat,5,10,10,0.1,0.6,400,0,194730.0
qap/tho30.dat,6,10,10,0.1,0.6,400,0,190046.0
qap/tho30.dat,7,10,10,0.1,0.6,400,0,192176.0
qap/tho30.dat,8,10,10,0.1,0.6,400,0,191794.0
qap/tho30.dat,9,10,10,0.1,0.6,400,0,186276.0
qap/tho30.dat,10,10,10,0.1,0.7,400,0,188970.0
qap/tho30.dat,1,10,10,0.1,0.7,400,0,196198.0
qap/tho30.dat,2,10,10,0.1,0.7,400,0,193134.0
qap/tho30.dat,3,10,10,0.1,0.7,400,0,190302.0
qap/tho30.dat,4,10,10,0.1,0.7,400,0,196106.0
qap/tho30.dat,5,10,10,0.1,0.7,400,0,193876.0
qap/tho30.dat,6,10,10,0.1,0.7,400,0,190528.0
qap/tho30.dat,7,10,10,0.1,0.7,400,0,193586.0
qap/tho30.dat,8,10,10,0.1,0.7,400,0,193148.0
qap/tho30.dat,9,10,10,0.1,0.7,400,0,188684.0
qap/tho30.dat,10,10,10,0.1,0.8,400,0,184684.0
qap/tho30.dat,1,10,10,0.1,0.8,400,0,195032.0
qap/tho30.dat,2,10,10,0.1,0.8,400,0,194370.0
qap/tho30.dat,3,10,10,0.1,0.8,400,0,191904.0
qap/tho30.dat,4,10,10,0.1,0.8,400,0,189462.0
qap/tho30.dat,5,10,10,0.1,0.8,400,0,192348.0
qap/tho30.dat,6,10,10,0.1,0.8,400,0,188732.0
qap/tho30.dat,7,10,10,0.1,0.8,400,0,188918.0
qap/tho30.dat,8,10,10,0.1,0.8,400,0,183548.0
qap/tho30.dat,9,10,10,0.1,0.8,400,0,194236.0
qap/tho30.dat,10,10,10,0.1,0.9,400,0,191972.0
qap/tho30.dat,1,10,10,0.1,0.9,400,0,195460.0
qap/tho30.dat,2,10,10,0.1,0.9,400,0,191944.0
qap/tho30.dat,3,10,10,0.1,0.9,400,0,194988.0
qap/tho30.dat,4,10,10,0.1,0.9,400,0,188774.0
qap/tho30.dat,5,10,10,0.1,0.9,400,0,188650.0
qap/tho30.dat,6,10,10,0.1,0.9,400,0,180510.0
qap/tho30.dat,7,10,10,0.1,0.9,400,0,191408.0
qap/tho30.dat,8,10,10,0.1,0.9,400,0,193428.0
qap/tho30.dat,9,10,10,0.1,0.9,400,0,186550.0
qap/tho30.dat,10,10,10,0.1,0.99,400,0,183698.0
qap/tho30.dat,1,10,10,0.1,0.99,400,0,185820.0
qap/tho30.dat,2,10,10,0.1,0.99,400,0,190540.0
qap/tho30.dat,3,10,10,0.1,0.99,400,0,191572.0
qap/tho30.dat,4,10,10,0.1,0.99,400,0,188902.0
qap/tho30.dat,5,10,10,0.1,0.99,400,0,180424.0
qap/tho30.dat,6,10,10,0.1,0.99,400,0,186246.0
qap/tho30.dat,7,10,10,0.1,0.99,400,0,180660.0
qap/tho30.dat,8,10,10,0.1,0.99,400,0,192258.0
qap/tho30.dat,9,10,10,0.1,0.99,400,0,183712.0
qap/tho30.dat,10,10,10,0.2,0.6,400,0,192862.0
qap/tho30.dat,1,10,10,0.2,0.6,400,0,192098.0
qap/tho30.dat,2,10,10,0.2,0.6,400,0,196550.0
qap/tho30.dat,3,10,10,0.2,0.6,400,0,189510.0
qap/tho30.dat,4,10,10,0.2,0.6,400,0,189438.0
qap/tho30.dat,5,10,10,0.2,0.6,400,0,193078.0
qap/tho30.dat,6,10,10,0.2,0.6,400,0,189586.0
qap/tho30.dat,7,10,10,0.2,0.6,400,0,194918.0
qap/tho30.dat,8,10,10,0.2,0.6,400,0,190718.0
qap/tho30.dat,9,10,10,0.2,0.6,400,0,195784.0
qap/tho30.dat,10,10,10,0.2,0.7,400,0,192494.0
qap/tho30.dat,1,10,10,0.2,0.7,400,0,193870.0
qap/tho30.dat,2,10,10,0.2,0.7,400,0,198872.0
qap/tho30.dat,3,10,10,0.2,0.7,400,0,191064.0
qap/tho30.dat,4,10,10,0.2,0.7,400,0,196192.0
qap/tho30.dat,5,10,10,0.2,0.7,400,0,197428.0
qap/tho30.dat,6,10,10,0.2,0.7,400,0,190272.0
qap/tho30.dat,7,10,10,0.2,0.7,400,0,192456.0
qap/tho30.dat,8,10,10,0.2,0.7,400,0,191620.0
